bio,chamber,collectionId,collectionName,current_position,district,facebook_url,id,instagram_url,linkedin_url,name,office_type,party,photo,political_party,position_start_date,slug,state,status,term_end_date,tiktok_url,truth_social_url,website_url,wikipedia_url,x_url,youtube_url
"Rafael Edward Cruz (; born December 22, 1970) is an American politician and attorney serving as the junior United States senator from Texas since 2013. A member of the Republican Party, Cruz was the solicitor general of Texas from 2003 to 2008. Since 2025, Cruz has chaired the Senate Commerce Committee. After graduating from Princeton University with a Bachelor of Arts and earning a Juris Doctor from Harvard Law School, Cruz pursued a career in politics, eventually serving as a policy advisor in the George W. Bush administration. In 2003, Texas attorney general Greg Abbott appointed Cruz to serve as Solicitor General, a position he held until 2008. Cruz was elected to the U.S. Senate in 2012, becoming the first Hispanic American to serve as a U.S. senator from Texas. In the Senate, he has taken consistently conservative positions on economic and social policy. He played a leading role in the 2013 federal government shutdown, seeking to force Congress and President Barack Obama to defund the Affordable Care Act. Cruz was reelected in a close race in 2018 against Democratic nominee Beto O'Rourke and won a third term in 2024 against Congressman Colin Allred. In 2025, he drafted and led the effort to pass the TAKE IT DOWN Act, signed into law by President Donald Trump. In May 2025, Cruz introduced a bill to create what later became Trump Accounts. In 2016, Cruz sought the Republican presidential nomination, emerging as a serious competitor to front-runner Donald Trump in a primary marked by intense, often personal, exchanges. Cruz initially withheld his endorsement after Trump secured the nomination, but became a strong supporter during Trump's first term. In 2021, Cruz objected to the certification of Joe Biden's victory in the 2020 presidential election. == Early life and family == Rafael Edward Cruz was born on December 22, 1970, at Foothills Medical Centre in Calgary, Alberta, Canada, to Eleanor Elizabeth (née Darragh) Wilson and Rafael Cruz. Cruz's mother was born in Wilmington, Delaware. She is of three-quarters Irish and one-quarter Italian descent, and earned an undergraduate degree in mathematics from Rice University in the 1950s. Cruz's father, Rafael, was born and raised in Cuba, the son of a Canary Islander who immigrated to Cuba as a child. As a teenager in the 1950s, Rafael Cruz was beaten by agents of Fulgencio Batista for opposing the Batista regime. He left Cuba in 1957 to attend the University of Texas at Austin and obtained political asylum in the United States after his four-year student visa expired. He earned Canadian citizenship in 1973 and became a naturalized United States citizen in 2005. At the time of his birth, Ted Cruz's parents had lived in Calgary for three years and were working in the oil business as owners of a seismic-data processing firm for oil drilling. Cruz has said that he is the son of ""two mathematicians/computer programmers"". In 1974, Cruz's father left the family and moved to Texas. Later that year, Cruz's parents reconciled and relocated the family to Houston. They divorced in 1997. Cruz has two older half-sisters, Miriam Ceferina Cruz and Roxana Lourdes Cruz, from his father's first marriage. Miriam died in 2011 from a drug overdose. Cruz began using the moniker ""Ted"" at age 13. === Education === For junior high school, Cruz",Senator,pbc_3830222512,politicians,U.S. Senator,,,7febtguboa3ifif,,,Ted Cruz,senator,,250px_ted_cruz_official_116th_portrait_28cropped29jpg_n1uxiesmu7.jpg,,,ted-cruz,Texas,,,,,https://www.cruz.senate.gov,https://en.wikipedia.org/wiki/Ted%20Cruz,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,j24ydxge2yohbuz,,,Ted Lieu,representative,,250px_congressman_ted_w_lieu_official_photo_28cropped29jpg_wit7wjdzke.jpg,,1969-03-29 00:00:00.000Z,ted-lieu-california-36,California,,,,,,https://en.wikipedia.org/wiki/Ted_Lieu,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,9stl42xxea83dlj,,,Teresa Leger Fernandez,representative,,250px_teresa_leger_fernandez_117th_us_congress_28cropped29jpg_lys3wasege.jpg,,1959-07-01 00:00:00.000Z,teresa-leger-fernandez-new-mexico-3,New Mexico,,,,,,https://en.wikipedia.org/wiki/Teresa_Leger_Fernandez,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,xwkupfcj6zqaecg,,,Terri Sewell,representative,,250px_terri_sewell_official_photo_28cropped29jpg_35i5auhf8a.jpg,,1965-01-01 00:00:00.000Z,terri-sewell-alabama-7,Alabama,,,,,,https://en.wikipedia.org/wiki/Terri_Sewell,,
"Thomas Roland Tillis ( TIL-iss, born August 30, 1960) is an American businessman and politician of the Republican Party serving since 2015 as a United States senator from North Carolina. He served in the North Carolina House of Representatives from 2007 to 2015 and as the State House speaker from 2011 to 2015. Tillis was elected to the United States Senate in 2014, defeating Democratic incumbent Kay Hagan, and reelected in 2020. He became the state's senior U.S. senator when Richard Burr retired in 2023. A moderate Republican, Tillis has voted for proposals such as the Bipartisan Safer Communities Act, which provided states funding for red flag laws, and the Respect for Marriage Act, which repeals the Defense of Marriage Act. He supports a pathway to citizenship for illegal immigrants, and initially opposed President Donald Trump's national emergency declaration to divert funding to a border wall. Tillis serves on the Senate Security and Cooperation in Europe; Banking, Housing, and Urban Affairs; Finance; Judiciary; and Veterans' Affairs Committees. He chairs the Subcommittee on Personnel (Senate Armed Services Committee); the Subcommittee on Intellectual Property (Senate Judiciary Committee); and the Subcommittee on Taxation and IRS Oversight (Senate Finance Committee). On June 29, 2025, Tillis announced that he would not seek reelection to a third term in 2026. == Early life and education == Tillis was born in Jacksonville, Florida, the son of Margie and Thomas Raymond Tillis, a boat draftsman. He was the oldest boy among six children, with three older sisters. By the time he was 17, his family had moved 20 times, living in New Orleans and Nashville, among other places; Tillis never attended the same school in consecutive years. Tillis, his father, and his two brothers are all named Thomas Tillis. One of his brothers, Thomas ""Rick"" Tillis, served in the Tennessee House of Representatives. Following his 1978 graduation from high school, Tillis left home to get a job. He then attended Chattanooga State Community College before receiving a Bachelor of Science in technology management from the University of Maryland University College in 1986. == Business career == After graduating from Antioch High School in 1978, Tillis worked at Provident Life and Accident Insurance Co. in Chattanooga, Tennessee, helping computerize records in conjunction with Wang Laboratories, a computer company in Boston. Wang eventually hired Tillis to work in its Boston office. He spent two and a half years there before being transferred back to Chattanooga, and then Atlanta. In 1990, he was recruited to work for accounting and consulting firm Price Waterhouse. In 1996, Tillis was promoted to partner. In 1998, he and his family moved to Cornelius, North Carolina. PricewaterhouseCoopers sold its consulting arm to IBM in 2002 and Tillis went to IBM as well. Tillis began his political career in 2002 in Cornelius, as he pushed for a local bike trail and was elected to the town's park board. He ran for town commissioner in 2003 and tied for second place. == North Carolina House of Representatives == After a two-year term as town commissioner, Tillis ran for the General Assembly in 2006. He defeated incumbent John W. Rhodes in the Republican primary and went on to win the election unopposed. Tillis was reelected unopposed in 2008, 2010 and 2012. He formally left IBM in 2009. He was",Senator,pbc_3830222512,politicians,U.S. Senator,,,nvg1gli04gii9fc,,,Thom Tillis,senator,,250px_sen_thom_tillis_official_photo_28cropped29jpg_8u801j8dsa.jpg,,,thom-tillis,North Carolina,,,,,https://www.tillis.senate.gov,https://en.wikipedia.org/wiki/Thom_Tillis,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,jig1xcx7d44bmk6,,,Thomas Kean Jr.,representative,,250px_rep_tom_kean_official_photo2c_118th_congress_28cropped29jpg_ujooae8zt6.jpg,,1968-09-05 00:00:00.000Z,thomas-kean-jr-new-jersey-7,New Jersey,,,,,,https://en.wikipedia.org/wiki/Thomas_Kean_Jr.,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,z5f2ymjutlcc6sr,,,Thomas Massie,representative,,250px_thomas_massie_official_portrait2c_2022_28cropped29jpg_y96cilnakq.jpg,,1971-01-13 00:00:00.000Z,thomas-massie-kentucky-4,Kentucky,,,,,,https://en.wikipedia.org/wiki/Thomas_Massie,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,ft19p33rohkbli9,,,Tim Burchett,representative,,250px_rep_tim_burchett2c_119th_congress_28cropped29jpg_04h7a8w8eb.jpg,,1964-08-25 00:00:00.000Z,tim-burchett-tennessee-2,Tennessee,,,,,,https://en.wikipedia.org/wiki/Tim_Burchett,,
"Timothy Michael Kaine ( KAYN; born February 26, 1958) is an American lawyer and politician serving as the junior United States senator from Virginia since 2013. A member of the Democratic Party, he served as the 70th governor of Virginia from 2006 to 2010, and as the 38th lieutenant governor of Virginia from 2002 to 2006. Kaine was the Democratic nominee for Vice President of the United States in the 2016 election, as presidential nominee Hillary Clinton's running mate. Born in Saint Paul, Minnesota, Kaine grew up in Overland Park, Kansas, graduated from the University of Missouri in Columbia, Missouri, and earned a Juris Doctor degree from Harvard Law School before entering private practice and becoming a lecturer at the University of Richmond School of Law. He was first elected to public office in 1994, when he won a seat on the Richmond city council. He was elected mayor of Richmond in 1998 and held that position until being elected lieutenant governor of Virginia in 2001. Kaine was elected governor of Virginia in 2005 and held that office from 2006 to 2010. He chaired the Democratic National Committee from 2009 to 2011. In 2012, Kaine was elected to the U.S. Senate, defeating former Virginia governor and senator George Allen. On July 22, 2016, Clinton introduced Kaine as her vice-presidential running mate. The 2016 Democratic National Convention nominated him on July 27. Despite winning a plurality of the national popular vote, the Clinton–Kaine ticket lost the Electoral College, and therefore the election, to the Republican ticket of Donald Trump and Mike Pence on November 8, 2016. Kaine was reelected to a second Senate term in 2018, defeating Republican Corey Stewart. He was reelected for a third term in 2024, defeating Republican Hung Cao. == Early life and education == Kaine was born at Saint Joseph's Hospital in Saint Paul, Minnesota. He is the eldest of three sons born to Mary Kathleen (née Burns), a home economics teacher, and Albert Alexander Kaine Jr., a welder and the owner of a small iron-working shop. He was raised Catholic. One of Kaine's great-grandparents was Scottish and the other seven were Irish. Kaine's family moved to Overland Park, Kansas, when Kaine was two years old, and he grew up in the Kansas City area. In 1976, he graduated from Rockhurst High School, a Jesuit all-boys preparatory school in Kansas City, Missouri. At Rockhurst, Kaine joined the debate team and was elected student body president. Kaine received his Bachelor of Arts in economics from the University of Missouri in 1979, completing his degree in three years and graduating Omicron Delta Kappa and summa cum laude. He was a Coro Foundation fellow in Kansas City in 1978. He entered Harvard Law School in 1979, interrupting his law studies after his first year to work in Honduras for nine months from 1980 to 1981, helping Jesuit missionaries who ran a Catholic school in El Progreso. While running a vocational center that taught carpentry and welding, he also helped increase the school's enrollment by recruiting local villagers. Kaine is fluent in Spanish as a result of his time in Honduras. After returning from Honduras, Kaine met his future wife, first-year Harvard Law student Anne Holton. He graduated from Harvard Law School with a J.D. degree in 1983. Kaine and",Senator,pbc_3830222512,politicians,U.S. Senator,,,hk7gqxdk9xkf5db,,,Tim Kaine,senator,,250px_tim_kaine2c_official_portrait_28119th_congress29_28cropped_229jpg_g0im9994z5.jpg,,,tim-kaine,Virginia,,,,,https://www.kaine.senate.gov/,https://en.wikipedia.org/wiki/Tim_Kaine,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,on3yab1bolbgisr,,,Tim Kennedy,representative,,250px_rep_tim_kennedy27s_official_portrait_28cropped29jpg_o64clbmsr3.jpg,,1976-10-20 00:00:00.000Z,tim-kennedy-new-york-26,New York,,,,,,https://en.wikipedia.org/wiki/Tim_Kennedy_(politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,94rbxp8rd9827pe,,,Tim Moore,representative,,250px_moore_tim_119th_congress_28cropped29jpg_5pfkzoe1hf.jpg,,1970-10-02 00:00:00.000Z,tim-moore-north-carolina-14,North Carolina,,,,,,https://en.wikipedia.org/wiki/Tim_Moore_(North_Carolina_politician),,
"Timothy Eugene Scott (born September 19, 1965) is an American businessman and politician serving since 2013 as the junior United States senator from South Carolina. A member of the Republican Party, he is the first African-American senator in the Southern United States to be directly elected, the longest-serving African-American senator in U.S. history, the first African-American to serve in both the House and Senate, and the first African-American senator to chair a full committee. Born and raised in Charleston, Scott worked in financial services before entering politics. He served on the Charleston County Council from 1995 to 2009, was a member of the South Carolina General Assembly from 2009 to 2011, and represented South Carolina's 1st congressional district in the U.S. House of Representatives from 2011 to 2013. In 2013, Governor Nikki Haley appointed Scott to the Senate after Jim DeMint resigned. Scott won the special election for the seat in 2014, and was elected to a full term in 2016 and reelected in 2022. In May 2023, Scott declared his candidacy for the 2024 Republican Party presidential nomination. He suspended his campaign in November due to low polling numbers. After the 2024 elections, Scott was elected chair of the National Republican Senatorial Committee. He also chairs the Senate Committee on Banking. == Early life and education == Tim Scott was born on September 19, 1965, in North Charleston, South Carolina, to Frances, a nursing assistant, and Ben Scott Sr. When Scott was seven years old, his parents divorced, leaving him and his older brother, who later became a sergeant major in the U.S. Army, to grow up in working-class poverty with their mother, who often worked double shifts to support her family. After his parents divorced, Scott, his mother, and his older brother moved into his maternal grandparents' house. There, he formed a close bond with his grandfather. As a freshman at North Charleston's R.B. Stall High School, he failed several subjects, prompting his mother to send him to summer school, which he had to finance by working at a local movie theater. During this time, he met John Moniz, the owner of a nearby Chick-fil-A. Their initial interaction over a sandwich at Scott's workplace evolved into a substantial mentorship. Moniz educated Scott on individual responsibility, conservative business principles, philanthropy, and finance. From an early age, Scott enjoyed sports and excelled at football. He overcame racial prejudice in high school, securing election as student body vice president in his junior year and student body president as a senior. A month before his senior year, he fell asleep while driving, resulting in a car accident that dimmed his prospects as a football recruit. Nevertheless, he attended Presbyterian College from 1983 to 1984 on a partial football scholarship. He was introduced to the Fellowship of Christian Athletes, an encounter that led him to his Christian faith, which became a central part of his life. Scott later transferred to Charleston Southern University, where he graduated in 1988 with a Bachelor of Science degree in political science. Upon graduating from college, Scott worked as an insurance agent and financial adviser, a stepping stone toward starting his insurance agency, Tim Scott Allstate. == Early political career == === Charleston County Council (1995–2009) === ==== Elections ==== Scott ran in a February 1995 special election",Senator,pbc_3830222512,politicians,U.S. Senator,,,vzf4kkpdukjmik1,,,Tim Scott,senator,,250px_tim_scott_official_portraitjpg_7peylb2mne.jpg,,,tim-scott,South Carolina,,,,,https://www.scott.senate.gov/,https://en.wikipedia.org/wiki/Tim_Scott,,
"Timothy Patrick Sheehy ( SHEE-hee; born November 18, 1985) is an American politician, businessman, aerial firefighter, cattle rancher, and former Navy SEAL officer serving since 2025 as the junior United States senator from Montana. A member of the Republican Party, he is the youngest Republican U.S. senator and the second-youngest U.S. senator, after Jon Ossoff. Born and raised in Minnesota, Sheehy graduated from the U.S. Naval Academy in 2008, commissioning as a naval officer that year. In 2012, he deployed to Afghanistan. In 2014, Sheehy founded Bridger Aerospace, an aerial firefighting and wildfire management company. In 2024, he defeated three-term Democratic incumbent senator Jon Tester. == Early life == Sheehy was born in Ramsey, Minnesota, in the Minneapolis–St. Paul area, and grew up in a lake house in Shoreview. He attended St. Paul Academy, graduating in 2004. == Military career == After high school, Sheehy attended the U.S. Naval Academy, graduating with a bachelor's degree in history in 2008. He was a Navy SEAL. He later attended Army Ranger School. During his military career, Sheehy did tours of duty in Iraq, Afghanistan, South America, and the Pacific region. Sheehy has said a bullet lodged in his arm during a 2012 Afghanistan firefight and that, suspecting it was from friendly fire, he did not report the incident at the time to protect his unit's members. In 2015, when seeking medical care in a Kalispell hospital, he said the injury was from an accidental discharge of a firearm in Glacier National Park that day. A park ranger cited Sheehy and fined him $525 for discharging his gun. Sheehy told The Washington Post that he ""made up the story about the gun going off to protect himself and his former platoonmates from facing a potential military investigation into an old bullet wound that he said he got in Afghanistan in 2012."" He has said that questioning whether he was shot in Afghanistan is ""tantamount to falsely accusing him of stolen valor"", but has declined to release his medical records and said records showing he received the bullet wound in Afghanistan do not exist. Sheehy left active duty in 2014 and was discharged from the Navy Individual Ready Reserve (IRR) in 2019. He wrote in his memoir and in a resume submitted to the Montana State Legislature that he had been medically discharged due to wounds received in Afghanistan. In October 2024, an NBC News review of Sheehy's discharge paperwork found that Sheehy voluntarily resigned from commission, contradicting his claims that he was discharged from the military because of injuries he sustained on duty. In 2015, Sheehy was awarded a Bronze Star with valor and a Purple Heart. Montana Congressman Ryan Zinke performed the ceremonial pinning of the medals. == Book == In 2023, Sheehy published a memoir, Mudslingers: A True Story of Aerial Firefighting. The Daily Montanan accused him of plagiarism in the book, giving four examples, the briefest a 27-word passage from Wikipedia. The memoir was not vetted by the U.S. Department of Defense Prepublication and Security Review (DOPSR) as required. == Business career == In 2014, Sheehy founded the company Bridger Aerospace. Headquartered in Belgrade, Montana, it has provided aerial firefighting services in 24 states and two Canadian provinces. Upon founding the company, Sheehy was its only pilot, operating one plane",Senator,pbc_3830222512,politicians,U.S. Senator,,https://facebook.com/sheehyformt,mogs4142bue7s9g,https://instagram.com/sheehyformt,,Tim Sheehy,senator,,250px_sen_tim_sheehy2c_alternate_portrait2c_119th_congress_28cropped29jpg_85zp4aqc8i.jpg,,,tim-sheehy,Montana,,,,,https://www.sheehy.senate.gov/,https://en.wikipedia.org/wiki/Tim_Sheehy,https://twitter.com/sheehyformt,https://www.youtube.com/channel/UCehSiAGQ6hCRL13kz56J2Gg
,Representative,pbc_3830222512,politicians,U.S. Representative,,,4xwlsjfkj88d5p7,,,Tim Walberg,representative,,250px_timwalbergheadshot_28cropped29jpg_g4i0uimsg2.jpg,,1951-04-12 00:00:00.000Z,tim-walberg-michigan-5,Michigan,,,,,,https://en.wikipedia.org/wiki/Tim_Walberg,,
,Governor,pbc_3830222512,politicians,Governor,,,1cb7qh7rapx99p0,,,Tim Walz,governor,,tim_walz_1cb7qh7rapx99p0_iodlbt0fii.jpg,,1964-04-06 00:00:00.000Z,tim-walz,Minnesota,,,,,,https://en.wikipedia.org/wiki/Tim_Walz,,
,Governor,pbc_3830222512,politicians,Governor,,,4q3z6rdysb3vmcw,,,Tina Kotek,governor,,tina_kotek_4q3z6rdysb3vmcw_5lww9v6d30.jpg,,1966-09-30 00:00:00.000Z,tina-kotek,Oregon,,,,,,https://en.wikipedia.org/wiki/Tina_Kotek,,https://www.youtube.com/watch?v=dCF5EhOEXPM&t=47s
"Christine Elizabeth Smith (née Flint, born March 4, 1958) is an American politician, retired Democratic political consultant, and former businesswoman serving as the junior United States senator from Minnesota since 2018. She is a member of the Minnesota Democratic–Farmer–Labor Party (DFL), an affiliate of the Democratic Party. Born in Albuquerque, New Mexico, Smith moved to Minnesota in the 1980s to work for General Mills and later became the vice president of Planned Parenthood of Minnesota. She then began a career as a political consultant and organizer for local Democratic candidates. Smith managed Walter Mondale's unsuccessful last-minute campaign in the 2002 United States Senate election in Minnesota after incumbent senator Paul Wellstone died in a plane crash 11 days before the election. After Mondale lost, Smith served as chief of staff to Mayor of Minneapolis R. T. Rybak. She then helped run Mark Dayton's successful campaign for Governor of Minnesota in 2010. After his victory, Dayton named Smith his chief of staff. Later, for Dayton's reelection campaign in the 2014 election, Smith was named as Dayton's pick for lieutenant governor. After winning her first election to public office, Smith served from 2015 to 2018 as Minnesota's 48th lieutenant governor. Dayton then appointed her to fill the U.S. Senate seat vacated by Al Franken's resignation in 2018. She won the 2018 special election and was elected to a full term in 2020. On February 13, 2025, Smith announced that she will not run for reelection in 2026. == Early life and education == Smith was born on March 4, 1958, in Albuquerque, New Mexico, the daughter of Christine, a teacher, and F. Harlan Flint, a lawyer. She mostly grew up in Santa Fe, New Mexico, attending Manderfield and Acequia Madre Elementary. She finished high school at Redwood High School in Larkspur, California. Before going to college, Smith worked on the Trans-Alaska Pipeline in Prudhoe Bay, Alaska. She graduated from Stanford University with a Bachelor of Arts degree in political science, and later earned a Master of Business Administration from the Tuck School of Business at Dartmouth College. == Early career == In 1984, Smith moved to Minnesota for a marketing job at General Mills. She later started her own marketing firm, where she consulted with businesses and nonprofits. In the early 1990s, Smith became involved in local politics, volunteering for DFL campaigns in Minneapolis. She managed Ted Mondale's unsuccessful 1998 campaign for governor. After Minnesota's U.S. Senator Paul Wellstone died in a plane crash weeks before the 2002 election, Smith managed former U.S. Vice President Walter Mondale's campaign for the seat. After Mondale lost a narrow election to Norm Coleman, Smith began working as the vice president of external affairs at Planned Parenthood of Minnesota, North Dakota, and South Dakota. In 2006, Smith left her job at Planned Parenthood to serve as chief of staff to Minneapolis Mayor R.T. Rybak. In 2010, she was picked to manage Rybak's gubernatorial campaign, which ended after Margaret Anderson Kelliher won the DFL endorsement. Smith then joined the campaign of Mark Dayton, who skipped the endorsing convention and eventually won the DFL primary. After Dayton defeated Republican Tom Emmer in the general election, Smith was named a co-chair of the transition. When Dayton took office in January 2011, he appointed Smith as his chief of staff.",Senator,pbc_3830222512,politicians,U.S. Senator,,,sq4u0onwm396ic5,,,Tina Smith,senator,,250px_tina_smith2c_official_portrait2c_116th_congress_28cropped29jpg_242ztqxlm5.jpg,,,tina-smith,Minnesota,,,,,https://www.smith.senate.gov,https://en.wikipedia.org/wiki/Tina_Smith,,
"Todd Christopher Young (born August 24, 1972) is an American politician and attorney serving as the senior United States senator from Indiana, a seat he has held since 2017. A member of the Republican Party, Young previously served as the U.S. representative for Indiana's 9th congressional district. He was elected to the United States Senate in the November 8, 2016, general election, succeeding retiring Republican Dan Coats, and became Indiana's senior senator in January 2019 when Joe Donnelly left the seat following his defeat. From 2019 to 2021, he served as the chair of the National Republican Senatorial Committee. Young was reelected in 2022. == Early life, education, and military career == Young was born on August 24, 1972, in Lancaster, Pennsylvania, the second of three children of Nancy R. (née Pierce) and Bruce H. Young. He lived in Marion County, Indiana, for several years before settling in Hamilton County, Indiana, where he attended public schools and won a state soccer championship. In 1990, Young graduated from Carmel High School in Carmel, Indiana. After graduating from high school, Young enlisted in the United States Navy and reported for duty in Newport, Rhode Island. In May 1991, he received an appointment from the Secretary of the Navy to attend the United States Naval Academy in Annapolis, Maryland, where his classmates elected him a class officer and he earned a varsity letter as a member of Navy's NCAA Division I soccer team. He graduated cum laude in 1995, earning a Bachelor of Science degree in political science, and accepted a commission in the United States Marine Corps. Upon graduating from Annapolis, Young trained for six months at the Basic School in Quantico, Virginia. In 1996, he completed the Naval Intelligence Officer Basic Course in Dam Neck, Virginia. Young then led the intelligence department of VMU-2, an unmanned aerial vehicle squadron based in Cherry Point, North Carolina. In 2000, while stationed in the Chicago area, Young earned a Master of Business Administration from the University of Chicago Graduate School of Business. == Post-military career == Young was honorably discharged from active duty in 2000 as a U.S. Marine Captain. After leaving active duty, he spent a year in London, attending the University of London's Institute of United States Studies. After writing a thesis on the economic history of Midwestern agriculture, in 2001 Young received his MA in American politics. In the summer of 2001, Young traveled to former communist countries in Eastern Europe, where he studied the transition from centrally planned economies to free markets through an executive education program with the Leipzig Graduate School of Management, the first private business school in eastern Germany. He worked as an adjunct professor of public affairs at Indiana University's School of Public and Environmental Affairs and attended law school at night. In 2004, he joined Indiana-based Crowe Chizek and Company as a management consultant, helping state and local government clients improve service delivery to Indiana citizens. In 2006, Young earned his J.D. from the Indiana University Robert H. McKinney School of Law, where he was president of the school's Federalist Society chapter. Upon graduation he joined the Paoli, Indiana-based firm Tucker and Tucker, P.C. Young is a member of the 2007 class of the Indiana Leadership Forum. In 2001, Young moved to Washington, D.C., where",Senator,pbc_3830222512,politicians,U.S. Senator,,,7ovlbc7qs7ohofc,,,Todd Young,senator,,250px_sen_todd_young_official_photo_28cropped29jpg_2k3r3ev23q.jpg,,,todd-young,Indiana,,,,,https://www.young.senate.gov,https://en.wikipedia.org/wiki/Todd_Young,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,mf9kqq3r0klec4g,,,Tom Barrett,representative,,250px_rep_tom_barrett_official_photo2c_119th_congress_283x4_close29jpg_8i1y4mr05n.jpg,,1981-04-30 00:00:00.000Z,tom-barrett-michigan-7,Michigan,,,,,,https://en.wikipedia.org/wiki/Tom_Barrett_(Michigan_politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,pirx2ft4axud8la,,,Tom Cole,representative,,tom_cole_p8l6h3eocw.jpg,,1949-04-28 00:00:00.000Z,tom-cole-oklahoma-4,Oklahoma,,,,,,https://en.wikipedia.org/wiki/Tom_Cole,,
"Thomas Bryant Cotton (born May 13, 1977) is an American politician and former Army officer serving since 2015 as the junior United States senator from Arkansas. From 2013 to 2015 he served in the U.S. House of Representatives, representing Arkansas's 4th congressional district. He is a member of the Republican Party. Cotton was elected to the House in 2012 and to the Senate in 2014, defeating incumbent Mark Pryor. He chairs the Senate Republican Conference and the Senate Intelligence Committee. Cotton is known for his hawkish foreign policy views, especially toward China, Iran, and Palestine. == Early life and education == Thomas Bryant Cotton was born on May 13, 1977, in Dardanelle, Arkansas. His father, Thomas Leonard ""Len"" Cotton, was a district supervisor in the Arkansas Department of Health, and his mother, Avis (née Bryant) Cotton, was a schoolteacher who later became principal of their district's middle school. Cotton's family had lived in rural Arkansas for seven generations, and he grew up on his family's cattle farm. He attended Dardanelle High School, where he played on the local and regional basketball teams; standing 6 ft 5 in (1.96 m) tall, he was usually required to play center. Cotton was accepted to Harvard College after graduating from high school in 1995. At Harvard, he majored in government and was a member of the editorial board of The Harvard Crimson, often dissenting from the liberal majority. In articles, Cotton addressed what he saw as ""sacred cows"" such as affirmative action. He was a Claremont Institute Publius Fellow in 1997. He graduated with an A.B. magna cum laude in 1998 after only three years of study. Cotton's senior thesis focused on The Federalist Papers. After graduating from Harvard College in 1998, Cotton was accepted into a master's program at Claremont Graduate University. He left in 1999, saying that he found academic life ""too sedentary"", and instead enrolled at Harvard Law School, graduating with his Juris Doctor in 2002. == Career == After graduating from Harvard Law School, Cotton spent one year as a law clerk for Judge Jerry Edwin Smith of the U.S. Court of Appeals for the Fifth Circuit. He then went into private practice as an associate at law firms Gibson, Dunn & Crutcher and Cooper & Kirk in Washington, D.C., until he enlisted in the U.S. Army in 2005. == Military service == On January 11, 2005, Cotton enlisted in the United States Army. He entered Officer Candidate School (OCS) in March 2005 and was commissioned as a second lieutenant in June. He completed Ranger School, a 62-day small unit tactics and leadership program that earned him the Ranger tab, and Airborne School to earn the Parachutist Badge. In May 2006, Cotton was deployed to Baghdad as part of Operation Iraqi Freedom (OIF) as a platoon leader with the 101st Airborne Division. In Iraq, he led a 41-man air assault infantry platoon in the 506th Infantry Regiment, and planned and performed daily combat patrols. In December 2006 Cotton was promoted to first lieutenant and reassigned to the 3rd U.S. Infantry Regiment (The Old Guard) at Fort Myer in Arlington, Virginia, as a platoon leader. From October 2008 to July 2009, Cotton was deployed to eastern Afghanistan. He was assigned within the Train Advise Assist Command – East at its Gamberi",Senator,pbc_3830222512,politicians,U.S. Senator,,,lpoczfrh75616z1,,,Tom Cotton,senator,,250px_tom_cotton_official_senate_photo_28cropped29jpg_fn0fzgj2hz.jpg,,,tom-cotton,Arkansas,,,,,https://www.cotton.senate.gov,https://en.wikipedia.org/wiki/Tom%20Cotton,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,kj2y3qpevjlmseu,,,Tom Emmer,representative,,250px_tom_emmer_congressional_photo_2_28cropped29jpg_ahzreac1r0.jpg,,1961-03-03 00:00:00.000Z,tom-emmer-minnesota-6,Minnesota,,,,,,https://en.wikipedia.org/wiki/Tom_Emmer,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,jul14mknmjkp5rb,,,Tom McClintock,representative,,250px_tom_mcclintock_portrait_28118th_congress29jpg_xqy97qjquw.jpg,,1956-07-10 00:00:00.000Z,tom-mcclintock-california-5,California,,,,,,https://en.wikipedia.org/wiki/Tom_McClintock,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,03qpqsu2zd8agct,,,Tom Suozzi,representative,,250px_tomsuozzi118thcongress_28cropped29jpg_c5ap850scv.jpg,,1962-08-31 00:00:00.000Z,tom-suozzi-new-york-3,New York,,,,,,https://en.wikipedia.org/wiki/Tom_Suozzi,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,0384mgx2d4wplc9,,,Tom Tiffany,representative,,250px_tom_tiffany_28cropped29jpg_fkmzf733q3.jpg,,1957-12-30 00:00:00.000Z,tom-tiffany-wisconsin-7,Wisconsin,,,,,,https://en.wikipedia.org/wiki/Tom_Tiffany,,
